"Station","Wavelet","Level","Data"
"BOU","dBN",1,-0.321728515625256
"BOU","dBN",1,0.387377929687897
"BOU","dBN",1,0.268872070312492
"BOU","dBN",1,-0.834252929687867
"BOU","dBN",1,0.80454101562531
"BOU","dBN",1,-0.298461914062466
"BOU","dBN",1,-0.0198974609376715
"BOU","dBN",1,-0.126245117187578
"BOU","dBN",1,0.251098632812796
"BOU","dBN",1,0.181738281250063
"BOU","dBN",1,-1.13623046875085
"BOU","dBN",1,1.14389648437582
"BOU","dBN",1,1.02932128906312
"BOU","dBN",1,-2.65761718750159
"BOU","dBN",1,0.775537109375413
"BOU","dBN",1,1.66855468750111
"BOU","dBN",1,-1.20834960937581
"BOU","dBN",1,-0.241967773437801
"BOU","dBN",1,0.292871093750491
"BOU","dBN",1,0.352416992187552
"BOU","dBN",1,-0.603125000000399
"BOU","dBN",1,0.266577148437725
"BOU","dBN",1,0.439355468750206
"BOU","dBN",1,-0.755761718750384
"BOU","dBN",1,0.420019531250195
"BOU","dBN",1,-0.0906982421875065
"BOU","dBN",1,-0.101416015625067
"BOU","dBN",1,0.384033203125171
"BOU","dBN",1,-0.552587890625238
"BOU","dBN",1,0.361108398437598
"BOU","dBN",1,0.060644531250127
"BOU","dBN",1,-0.136596679687613
"BOU","dBN",1,-0.0829101562500443
"BOU","dBN",1,-0.0829101562500205
"BOU","dBN",1,0.301123046875137
"BOU","dBN",1,-0.0625000000000037
"BOU","dBN",1,-0.168847656250157
"BOU","dBN",1,0.0585937500000757
"BOU","dBN",1,0.215478515625131
"BOU","dBN",1,-0.240356445312667
"BOU","dBN",1,-0.0918945312499932
"BOU","dBN",1,0.253662109375073
"BOU","dBN",1,-0.240332031250064
"BOU","dBN",1,0.381567382812613
"BOU","dBN",1,-0.337255859375081
"BOU","dBN",1,0.0477050781249438
"BOU","dBN",1,0.0335937500000686
"BOU","dBN",1,0.0621093750000414
"BOU","dBN",1,-0.00693359375005711
"BOU","dBN",1,-0.193750000000051
"BOU","dBN",1,0.294580078125126
"BOU","dBN",1,-0.204492187500101
"BOU","dBN",1,0.0541015625000364
"BOU","dBN",1,0.102880859375048
"BOU","dBN",1,-0.283422851562662
"BOU","dBN",1,0.322851562500207
"BOU","dBN",1,-0.0754394531250762
"BOU","dBN",1,-0.301660156250163
"BOU","dBN",1,0.515502929687804
"BOU","dBN",1,-0.345849609375177
"BOU","dBN",1,-0.166259765625134
"BOU","dBN",1,0.442773437500249
"BOU","dBN",1,-0.15417480468755
"BOU","dBN",1,-0.00205078125006118
"BOU","dBN",1,-0.177978515625025
"BOU","dBN",1,0.045800781250001
"BOU","dBN",1,0.114965820312552
"BOU","dBN",1,0.0396972656250042
"BOU","dBN",1,0.0298828125000388
"BOU","dBN",1,-0.155371093750095
"BOU","dBN",1,-0.110253906250056
"BOU","dBN",1,0.28945312500017
"BOU","dBN",1,-0.0553222656250263
"BOU","dBN",1,-0.202246093750135
"BOU","dBN",1,0.108496093750054
"BOU","dBN",1,0.115869140625097
"BOU","dBN",1,0.0115722656249761
"BOU","dBN",1,-0.224951171875121
"BOU","dBN",1,0.066748046875077
"BOU","dBN",1,0.117333984375032
"BOU","dBN",1,-0.144677734375103
"BOU","dBN",1,0.240869140625205
"BOU","dBN",1,-0.169580078125175
"BOU","dBN",1,-0.31528320312518
"BOU","dBN",1,0.820898437500547
"BOU","dBN",1,-0.461279296875322
"BOU","dBN",1,-0.70681152343784
"BOU","dBN",1,1.07070312500048
"BOU","dBN",1,-0.390136718750035
"BOU","dBN",1,0.2152343749999
"BOU","dBN",1,-0.540893554687649
"BOU","dBN",1,0.275170898437605
"BOU","dBN",1,0.334716796875208
"BOU","dBN",1,-0.435546875000279
"BOU","dBN",1,0.138916015625101
"BOU","dBN",1,0.0406494140625633
"BOU","dBN",1,-0.253515625000219
"BOU","dBN",1,0.401855468750245
"BOU","dBN",1,0.0524902343750906
"BOU","dBN",1,-0.519042968750404
"BOU","dBN",1,0.115966796875181
"BOU","dBN",1,0.569189453125253
"BOU","dBN",1,-0.642333984375327
"BOU","dBN",1,0.298828125000111
"BOU","dBN",1,-0.0418457031249364
"BOU","dBN",1,-0.12683105468766
"BOU","dBN",1,0.247314453125223
"BOU","dBN",1,-0.108862304687655
"BOU","dBN",1,-0.277465820312563
"BOU","dBN",1,0.590795898437753
"BOU","dBN",1,-0.589575195312746
"BOU","dBN",1,0.266845703125051
"BOU","dBN",1,0.108984375000133
"BOU","dBN",1,-0.199438476562629
"BOU","dBN",1,0.128198242187548
"BOU","dBN",1,-0.198388671875045
"BOU","dBN",1,0.185693359374995
"BOU","dBN",1,0.0300537109376425
"BOU","dBN",1,0.0456298828123959
"BOU","dBN",1,-0.435327148437596
"BOU","dBN",1,0.495263671875105
"BOU","dBN",1,-0.245117187499977
"BOU","dBN",1,0.34946289062509
"BOU","dBN",1,-0.60263671875023
"BOU","dBN",1,0.086206054687367
"BOU","dBN",1,0.622070312500527
"BOU","dBN",1,0.0287841796874228
"BOU","dBN",1,-1.09555664062559
"BOU","dBN",1,0.576538085937851
"BOU","dBN",1,0.437500000000224
"BOU","dBN",1,-0.350952148437732
"BOU","dBN",1,0.22475585937515
"BOU","dBN",1,-0.552734375000275
"BOU","dBN",1,0.118164062500014
"BOU","dBN",1,0.722167968750459
"BOU","dBN",1,-0.489404296875344
"BOU","dBN",1,-0.315551757812623
"BOU","dBN",1,0.460815429687731
"BOU","dBN",1,-0.339721679687606
"BOU","dBN",1,0.411499023437569
"BOU","dBN",1,-0.290380859375016
"BOU","dBN",1,0.0996093749999539
"BOU","dBN",1,-0.109741210937492
"BOU","dBN",1,0.0849609375000164
"BOU","dBN",1,0.0335693359375584
"BOU","dBN",1,-0.10974121093766
"BOU","dBN",1,0.0290527343751559
"BOU","dBN",1,0.31958007812502
"BOU","dBN",1,-0.675659179687716
"BOU","dBN",1,0.713012695312733
"BOU","dBN",1,-0.493750000000069
"BOU","dBN",1,0.167724609374856
"BOU","dBN",1,-0.0118408203122963
"BOU","dBN",1,0.240600585937465
"BOU","dBN",1,-0.461547851562613
"BOU","dBN",1,0.356665039062572
"BOU","dBN",1,-0.267675781250027
"BOU","dBN",1,0.293115234375052
"BOU","dBN",1,-0.113647460937518
"BOU","dBN",1,-0.0551757812500097
"BOU","dBN",1,0.0474853515625207
"BOU","dBN",1,-0.285302734375185
"BOU","dBN",1,0.432348632812761
"BOU","dBN",1,0.104638671875068
"BOU","dBN",1,-0.639501953125383
"BOU","dBN",1,0.353417968750153
"BOU","dBN",1,0.282958984375295
"BOU","dBN",1,-0.219238281250261
"BOU","dBN",1,-0.43081054687516
"BOU","dBN",1,0.540625000000288
"BOU","dBN",1,-0.118554687500081
"BOU","dBN",1,-0.04648437500004
"BOU","dBN",1,0.16518554687512
"BOU","dBN",1,-0.438818359375254
"BOU","dBN",1,0.296875000000157
"BOU","dBN",1,0.201171875000198
"BOU","dBN",1,-0.44472656250043
"BOU","dBN",1,0.152197265625226
"BOU","dBN",1,0.659277343750324
"BOU","dBN",1,-1.09897460937558
"BOU","dBN",1,0.392602539062653
"BOU","dBN",1,0.399682617187837
"BOU","dBN",1,-0.373144531250319
"BOU","dBN",1,0.116113281250068
"BOU","dBN",1,0.0587158203126004
"BOU","dBN",1,-0.192504882812636
"BOU","dBN",1,0.0800781250000093
"BOU","dBN",1,0.0931396484376211
"BOU","dBN",1,0.0345458984374693
"BOU","dBN",1,-0.287255859375173
"BOU","dBN",1,0.2354492187502
"BOU","dBN",1,0.108618164062492
"BOU","dBN",1,-0.442895507812715
"BOU","dBN",1,0.542822265625276
"BOU","dBN",1,-0.245214843750108
"BOU","dBN",1,-0.176977539062595
"BOU","dBN",1,0.314721679687633
"BOU","dBN",1,-0.356298828125104
"BOU","dBN",1,0.410546875000096
"BOU","dBN",1,-0.276000976562545
"BOU","dBN",1,0.12365722656249
"BOU","dBN",1,-0.0451660156249484
"BOU","dBN",1,-0.116943359375131
"BOU","dBN",1,0.155761718750105
"BOU","dBN",1,0.130615234375133
"BOU","dBN",1,-0.312011718750285
"BOU","dBN",1,-0.102783203124932
"BOU","dBN",1,0.631591796875226
"BOU","dBN",1,-0.61254882812523
"BOU","dBN",1,0.425781250000096
"BOU","dBN",1,-0.291992187499971
"BOU","dBN",1,-0.0324707031251674
"BOU","dBN",1,0.0595703125000948
"BOU","dBN",1,0.273681640625155
"BOU","dBN",1,-0.178466796875149
"BOU","dBN",1,-0.251464843750107
"BOU","dBN",1,0.406494140625223
"BOU","dBN",1,-0.214355468750075
"BOU","dBN",1,-0.0947265625001193
"BOU","dBN",1,0.109863281250089
"BOU","dBN",1,0.124267578125069
"BOU","dBN",1,-0.0300292968750114
"BOU","dBN",1,-0.232177734375157
"BOU","dBN",1,0.0693359375000661
"BOU","dBN",1,0.309814453125182
"BOU","dBN",1,-0.316894531250183
