"Station","Wavelet","Level","Data"
"VIC","dBN",1,-0.319091796875111
"VIC","dBN",1,-0.204638671875252
"VIC","dBN",1,0.123315429687687
"VIC","dBN",1,0.458593750000188
"VIC","dBN",1,-0.453784179687725
"VIC","dBN",1,-0.0287353515625427
"VIC","dBN",1,0.10173339843762
"VIC","dBN",1,-0.0220703125000367
"VIC","dBN",1,0.0859374999999748
"VIC","dBN",1,0.00222167968759373
"VIC","dBN",1,0.0699462890624873
"VIC","dBN",1,-0.419848632812719
"VIC","dBN",1,0.35695800781271
"VIC","dBN",1,0.166308593750088
"VIC","dBN",1,-0.44396972656275
"VIC","dBN",1,0.260693359375112
"VIC","dBN",1,-0.0192138671874512
"VIC","dBN",1,0.00705566406249014
"VIC","dBN",1,-0.0782714843750785
"VIC","dBN",1,-0.106152343750067
"VIC","dBN",1,0.477465820312834
"VIC","dBN",1,-0.276635742187714
"VIC","dBN",1,-0.560668945312769
"VIC","dBN",1,0.806347656250383
"VIC","dBN",1,-0.220996093749994
"VIC","dBN",1,-0.0442382812502215
"VIC","dBN",1,-0.216918945312442
"VIC","dBN",1,0.315209960937604
"VIC","dBN",1,-0.249487304687651
"VIC","dBN",1,0.177514648437615
"VIC","dBN",1,0.191162109375088
"VIC","dBN",1,-0.520410156250269
"VIC","dBN",1,0.313574218750218
"VIC","dBN",1,-0.0581542968751076
"VIC","dBN",1,-0.192016601562584
"VIC","dBN",1,0.79907226562543
"VIC","dBN",1,-0.805590820312899
"VIC","dBN",1,-0.134765625000154
"VIC","dBN",1,0.597729492187971
"VIC","dBN",1,-0.284790039062739
"VIC","dBN",1,-0.11623535156271
"VIC","dBN",1,0.53632812500052
"VIC","dBN",1,-0.145263671875173
"VIC","dBN",1,-1.08454589843809
"VIC","dBN",1,1.02824707031309
"VIC","dBN",1,0.250805664062669
"VIC","dBN",1,-0.664916992188002
"VIC","dBN",1,0.335620117187754
"VIC","dBN",1,-0.0463378906249362
"VIC","dBN",1,-0.272534179687768
"VIC","dBN",1,0.219238281250213
"VIC","dBN",1,0.194799804687528
"VIC","dBN",1,-0.379980468750154
"VIC","dBN",1,0.382568359375136
"VIC","dBN",1,-0.342626953125063
"VIC","dBN",1,0.13376464843744
"VIC","dBN",1,-0.0119628906249098
"VIC","dBN",1,0.163232421875027
"VIC","dBN",1,-0.177001953125067
"VIC","dBN",1,-0.0302734375000189
"VIC","dBN",1,0.0565673828125412
"VIC","dBN",1,-0.0279296875000283
"VIC","dBN",1,0.13776855468753
"VIC","dBN",1,-0.0147705078124039
"VIC","dBN",1,-0.126562500000164
"VIC","dBN",1,-0.299438476562606
"VIC","dBN",1,0.64855957031283
"VIC","dBN",1,-0.220166015625106
"VIC","dBN",1,-0.270410156250197
"VIC","dBN",1,0.250292968750209
"VIC","dBN",1,-0.110839843750107
"VIC","dBN",1,0.00263671875001707
"VIC","dBN",1,0.258105468750144
"VIC","dBN",1,-0.454907226562749
"VIC","dBN",1,0.217358398437563
"VIC","dBN",1,0.271899414062746
"VIC","dBN",1,-0.271582031250198
"VIC","dBN",1,-0.270019531250171
"VIC","dBN",1,0.358569335937739
"VIC","dBN",1,0.14360351562512
"VIC","dBN",1,-0.358178710937861
"VIC","dBN",1,0.0137939453126656
"VIC","dBN",1,0.620361328125262
"VIC","dBN",1,-0.907153320312938
"VIC","dBN",1,0.416918945312673
"VIC","dBN",1,0.104663085937629
"VIC","dBN",1,-0.25449218750025
"VIC","dBN",1,0.444116210937824
"VIC","dBN",1,-0.256860351562657
"VIC","dBN",1,-0.496875000000262
"VIC","dBN",1,0.694946289062826
"VIC","dBN",1,-0.132250976562468
"VIC","dBN",1,-0.0131835937501385
"VIC","dBN",1,-0.294775390625079
"VIC","dBN",1,0.184790039062624
"VIC","dBN",1,0.142333984375017
"VIC","dBN",1,-0.284472656250093
"VIC","dBN",1,0.347924804687598
"VIC","dBN",1,-0.304858398437612
"VIC","dBN",1,0.293408203125158
"VIC","dBN",1,-0.0945556640625374
"VIC","dBN",1,-0.512207031250258
"VIC","dBN",1,0.571533203125229
"VIC","dBN",1,-0.034863281249895
"VIC","dBN",1,0.0341552734373655
"VIC","dBN",1,-0.340063476562603
"VIC","dBN",1,0.289355468750168
"VIC","dBN",1,0.109155273437357
"VIC","dBN",1,-0.208300781249489
"VIC","dBN",1,-0.625073242187874
"VIC","dBN",1,-1.21560058594049
"VIC","dBN",1,5.05617675781922
"VIC","dBN",1,3.51657714843617
"VIC","dBN",1,-22.3749511718853
"VIC","dBN",1,22.8995849609486
"VIC","dBN",1,-2.35019531249915
"VIC","dBN",1,-10.6336669921957
"VIC","dBN",1,7.34785156250447
"VIC","dBN",1,-2.60541992187432
"VIC","dBN",1,3.65314941406177
"VIC","dBN",1,-4.79941406250096
"VIC","dBN",1,2.79509277343843
"VIC","dBN",1,-0.382446289062171
"VIC","dBN",1,-2.19562988281453
"VIC","dBN",1,3.61472167969008
"VIC","dBN",1,0.0323974609374522
"VIC","dBN",1,-4.65268554687795
"VIC","dBN",1,3.38781738281493
"VIC","dBN",1,0.991772460937854
"VIC","dBN",1,-3.45732421875205
"VIC","dBN",1,3.64008789062678
"VIC","dBN",1,-1.64692382812522
"VIC","dBN",1,-0.457324218751061
"VIC","dBN",1,0.393481445313486
"VIC","dBN",1,0.255395507812214
"VIC","dBN",1,-1.05695800781292
"VIC","dBN",1,1.91923828125057
"VIC","dBN",1,-0.679174804687042
"VIC","dBN",1,-0.474584960938167
"VIC","dBN",1,-2.15817871093935
"VIC","dBN",1,3.64323730469092
"VIC","dBN",1,2.75053710937506
"VIC","dBN",1,-10.5645996093792
"VIC","dBN",1,9.12312011718997
"VIC","dBN",1,-2.50021972656014
"VIC","dBN",1,2.37822265624805
"VIC","dBN",1,-8.90473632812881
"VIC","dBN",1,9.58022460938083
"VIC","dBN",1,1.94621582031266
"VIC","dBN",1,-13.0008300781311
"VIC","dBN",1,11.4312255859421
"VIC","dBN",1,-5.5681640625006
"VIC","dBN",1,4.03649902343675
"VIC","dBN",1,-1.31572265624834
"VIC","dBN",1,-1.69672851562748
"VIC","dBN",1,-0.976123046873984
"VIC","dBN",1,3.82658691406288
"VIC","dBN",1,-3.78586425781268
"VIC","dBN",1,5.54902343750057
"VIC","dBN",1,-7.40305175781384
"VIC","dBN",1,6.50798339843849
"VIC","dBN",1,-5.10273437500011
"VIC","dBN",1,3.77263183593666
"VIC","dBN",1,-2.40983886718591
"VIC","dBN",1,3.02675781249917
"VIC","dBN",1,-6.13029785156403
"VIC","dBN",1,7.35659179687752
"VIC","dBN",1,-3.04531250000062
"VIC","dBN",1,-0.729199218750577
"VIC","dBN",1,0.437231445312143
"VIC","dBN",1,-3.57905273437513
"VIC","dBN",1,7.89111328125125
"VIC","dBN",1,-6.58349609375065
"VIC","dBN",1,7.48208007812668
"VIC","dBN",1,-10.1949462890659
"VIC","dBN",1,3.55646972656293
"VIC","dBN",1,4.29470214844056
"VIC","dBN",1,-2.82270507812679
"VIC","dBN",1,1.42917480468778
"VIC","dBN",1,-3.8964843750012
"VIC","dBN",1,2.1636718750007
"VIC","dBN",1,1.60173339843859
"VIC","dBN",1,-1.82397460937639
"VIC","dBN",1,1.29118652343832
"VIC","dBN",1,-0.516601562500041
"VIC","dBN",1,-1.77641601562576
"VIC","dBN",1,1.62268066406238
"VIC","dBN",1,-0.0468749999985971
"VIC","dBN",1,2.99426269531263
"VIC","dBN",1,-6.96318359375247
"VIC","dBN",1,5.30661621093913
"VIC","dBN",1,-1.29648437499915
"VIC","dBN",1,0.216796874998456
"VIC","dBN",1,-1.03039550781198
"VIC","dBN",1,1.90639648437564
"VIC","dBN",1,-2.17854003906337
"VIC","dBN",1,0.557128906249793
"VIC","dBN",1,1.07590332031358
"VIC","dBN",1,0.0779541015622925
"VIC","dBN",1,-1.63920898437597
"VIC","dBN",1,0.673242187500558
"VIC","dBN",1,1.20449218750044
"VIC","dBN",1,-1.17475585937526
"VIC","dBN",1,0.302343749999941
"VIC","dBN",1,-1.80612792968864
"VIC","dBN",1,2.72729492187653
"VIC","dBN",1,1.53437500000144
"VIC","dBN",1,-5.06838378906638
"VIC","dBN",1,0.440014648438588
"VIC","dBN",1,6.71794433594097
"VIC","dBN",1,-6.60786132812855
"VIC","dBN",1,1.07380371093749
"VIC","dBN",1,1.95930175781465
"VIC","dBN",1,-1.79980468750167
"VIC","dBN",1,0.710766601562657
"VIC","dBN",1,1.17041015625112
"VIC","dBN",1,-1.056811523438
"VIC","dBN",1,-1.54670410156404
"VIC","dBN",1,0.872729492188988
"VIC","dBN",1,3.57856445312589
"VIC","dBN",1,-5.11250000000191
"VIC","dBN",1,3.32043457031363
"VIC","dBN",1,-2.69909667968812
"VIC","dBN",1,1.04606933593695
"VIC","dBN",1,2.66237792968989
"VIC","dBN",1,-1.67573242187633
"VIC","dBN",1,-3.23471679687701
"VIC","dBN",1,3.46237792969003
"VIC","dBN",1,0.970996093750378
"VIC","dBN",1,-3.9561523437526
"VIC","dBN",1,2.81806640625164
"VIC","dBN",1,0.952636718751168
"VIC","dBN",1,-2.73984375000235
"VIC","dBN",1,0.14291992187542
"VIC","dBN",1,3.00554199218954
"VIC","dBN",1,-2.55886230468948
"VIC","dBN",1,-0.631103515625475
"VIC","dBN",1,3.47155761719049
"VIC","dBN",1,-2.85122070312796
"VIC","dBN",1,-2.53559570312529
"VIC","dBN",1,8.0767578125036
"VIC","dBN",1,-7.78212890625329
"VIC","dBN",1,3.1294189453127
"VIC","dBN",1,0.463061523439737
"VIC","dBN",1,-1.39863281250235
"VIC","dBN",1,-0.42348632812484
"VIC","dBN",1,3.73681640625254
"VIC","dBN",1,-2.91069335937724
"VIC","dBN",1,-2.47331542968867
"VIC","dBN",1,5.51884765625339
"VIC","dBN",1,-3.12736816406453
"VIC","dBN",1,-2.5097900390626
"VIC","dBN",1,4.20346679687338
"VIC","dBN",1,-2.695825195309
"VIC","dBN",1,13.4645507812539
"VIC","dBN",1,-27.6341064453261
"VIC","dBN",1,16.226416015633
"VIC","dBN",1,11.6918212890702
"VIC","dBN",1,-21.8816406250118
"VIC","dBN",1,9.88222656250184
"VIC","dBN",1,-3.12770996093329
"VIC","dBN",1,11.013159179687
"VIC","dBN",1,-11.6271484375012
"VIC","dBN",1,6.26291503906219
"VIC","dBN",1,-9.99533691406391
"VIC","dBN",1,9.16093750000133
"VIC","dBN",1,-1.20183105468579
"VIC","dBN",1,1.66879882812473
"VIC","dBN",1,-4.73061523437837
"VIC","dBN",1,0.384545898438876
"VIC","dBN",1,9.2643798828188
"VIC","dBN",1,-14.6810791015723
"VIC","dBN",1,0.354614257811835
"VIC","dBN",1,21.4436279297018
"VIC","dBN",1,-14.8422851562581
"VIC","dBN",1,-14.2344482422002
"VIC","dBN",1,20.3816406250153
"VIC","dBN",1,12.6839355468849
"VIC","dBN",1,-35.353979492213
"VIC","dBN",1,-2.7293212890613
"VIC","dBN",1,47.5780517578399
"VIC","dBN",1,-26.9729003906417
"VIC","dBN",1,-13.6266113281347
"VIC","dBN",1,18.6970214843901
"VIC","dBN",1,-9.29475097656849
"VIC","dBN",1,0.890820312498386
"VIC","dBN",1,5.7224365234411
"VIC","dBN",1,-4.58630371093877
"VIC","dBN",1,5.85334472656369
"VIC","dBN",1,-10.6950439453163
"VIC","dBN",1,6.87673339843991
"VIC","dBN",1,1.59699707031457
"VIC","dBN",1,-5.20520019531603
"VIC","dBN",1,3.23200683593835
"VIC","dBN",1,-0.123754882811024
"VIC","dBN",1,2.88452148437558
"VIC","dBN",1,-7.08598632812746
"VIC","dBN",1,0.885839843747947
"VIC","dBN",1,5.24284667969281
"VIC","dBN",1,5.26828613281453
"VIC","dBN",1,-15.9366943359467
"VIC","dBN",1,4.73903808593997
"VIC","dBN",1,12.239038085946
"VIC","dBN",1,-9.66533203125751
"VIC","dBN",1,-4.36586914062654
"VIC","dBN",1,9.67546386719271
"VIC","dBN",1,-6.26425781250233
"VIC","dBN",1,3.53718261718771
"VIC","dBN",1,-3.48156738281406
"VIC","dBN",1,2.02429199219037
"VIC","dBN",1,4.42631835937456
"VIC","dBN",1,-13.2921875000047
"VIC","dBN",1,17.1637451171949
"VIC","dBN",1,-11.151220703129
"VIC","dBN",1,-1.13117675781546
"VIC","dBN",1,8.24062500000621
"VIC","dBN",1,-5.19304199219111
"VIC","dBN",1,0.804541015625513
"VIC","dBN",1,0.731250000000877
"VIC","dBN",1,-5.07258300781582
"VIC","dBN",1,7.38635253906679
"VIC","dBN",1,0.149853515624567
"VIC","dBN",1,-6.82351074219013
"VIC","dBN",1,5.135571289064
"VIC","dBN",1,-5.93913574218921
"VIC","dBN",1,8.74443359375313
"VIC","dBN",1,-2.8862304687503
"VIC","dBN",1,-4.56264648437856
"VIC","dBN",1,3.60683593750263
"VIC","dBN",1,0.172753906250585
"VIC","dBN",1,-0.633447265626882
"VIC","dBN",1,-0.598999023435813
"VIC","dBN",1,2.53864746093637
"VIC","dBN",1,-6.25502929687494
"VIC","dBN",1,9.9210205078133
"VIC","dBN",1,-11.9500244140634
"VIC","dBN",1,13.6113525390633
"VIC","dBN",1,-14.0852050781261
"VIC","dBN",1,13.8109863281276
"VIC","dBN",1,-14.2283935546921
"VIC","dBN",1,7.98066406250171
"VIC","dBN",1,6.31621093750576
"VIC","dBN",1,-11.2340087890698
"VIC","dBN",1,0.907373046874859
"VIC","dBN",1,5.59506835937985
"VIC","dBN",1,0.165966796873709
"VIC","dBN",1,-4.45468750000242
"VIC","dBN",1,1.40766601562669
"VIC","dBN",1,0.765649414061628
"VIC","dBN",1,-0.910400390624028
"VIC","dBN",1,4.97509765625187
"VIC","dBN",1,-10.4475830078187
"VIC","dBN",1,7.05473632812996
"VIC","dBN",1,6.3191406250027
"VIC","dBN",1,-15.5221435546955
"VIC","dBN",1,11.3855224609427
"VIC","dBN",1,-2.56213378906182
"VIC","dBN",1,-2.50227050781657
"VIC","dBN",1,4.54985351562937
"VIC","dBN",1,-1.65808105468875
"VIC","dBN",1,-5.08496093750341
"VIC","dBN",1,5.85585937500399
"VIC","dBN",1,0.396948242187941
"VIC","dBN",1,-5.83796386719166
"VIC","dBN",1,4.34604492187668
"VIC","dBN",1,4.166625976567
"VIC","dBN",1,-3.36137695312849
"VIC","dBN",1,-10.4134277343798
"VIC","dBN",1,10.9011718750059
"VIC","dBN",1,1.85917968750101
"VIC","dBN",1,-4.66508789062861
"VIC","dBN",1,2.71091308593958
"VIC","dBN",1,-3.51416015625102
"VIC","dBN",1,0.0718505859365024
"VIC","dBN",1,2.49101562500197
"VIC","dBN",1,0.732958984375176
"VIC","dBN",1,-2.367846679689
"VIC","dBN",1,-0.265551757812617
"VIC","dBN",1,2.2670898437515
"VIC","dBN",1,-0.399975585937764
"VIC","dBN",1,-2.07114257812626
"VIC","dBN",1,0.69934082031281
"VIC","dBN",1,1.40031738281374
"VIC","dBN",1,0.00429687499941769
"VIC","dBN",1,-2.45703125000093
"VIC","dBN",1,2.3429199218757
"VIC","dBN",1,-0.390698242186883
"VIC","dBN",1,0.384985351562299
"VIC","dBN",1,-2.80722656250189
"VIC","dBN",1,2.34316406250166
"VIC","dBN",1,3.24099121093982
"VIC","dBN",1,-6.57805175781744
"VIC","dBN",1,0.84599609375166
"VIC","dBN",1,7.79587402344127
"VIC","dBN",1,-9.10043945313
"VIC","dBN",1,3.81176757812749
"VIC","dBN",1,1.30642089843687
"VIC","dBN",1,-5.3127929687504
"VIC","dBN",1,11.3633544921908
"VIC","dBN",1,-16.2023925781315
"VIC","dBN",1,11.9244140625052
"VIC","dBN",1,-0.441552734375335
"VIC","dBN",1,-8.79062500000321
"VIC","dBN",1,13.7536376953169
"VIC","dBN",1,-16.4050537109423
"VIC","dBN",1,14.0186035156284
"VIC","dBN",1,-6.60732421875014
"VIC","dBN",1,-0.0310791015647283
"VIC","dBN",1,3.08376464843969
"VIC","dBN",1,-4.12712402343877
"VIC","dBN",1,4.87773437500133
"VIC","dBN",1,-5.47819824218966
"VIC","dBN",1,3.37919921875148
"VIC","dBN",1,2.39631347656383
"VIC","dBN",1,-6.53623046875289
"VIC","dBN",1,4.8357421875009
"VIC","dBN",1,-2.09182128906126
"VIC","dBN",1,4.05139160156251
"VIC","dBN",1,-6.71313476562683
"VIC","dBN",1,3.76730957031274
"VIC","dBN",1,0.849658203126697
"VIC","dBN",1,0.705859375001203
"VIC","dBN",1,-4.31828613281783
"VIC","dBN",1,-2.91079101562291
"VIC","dBN",1,17.9464355468809
"VIC","dBN",1,-21.1020996093813
"VIC","dBN",1,11.0194091796856
"VIC","dBN",1,-7.57700195311857
"VIC","dBN",1,15.2784423828096
"VIC","dBN",1,-22.6051025390664
"VIC","dBN",1,28.5987060546986
"VIC","dBN",1,-27.459643554699
"VIC","dBN",1,2.28627929687159
"VIC","dBN",1,25.6992919922058
"VIC","dBN",1,-16.6364990234481
"VIC","dBN",1,-9.62480468750794
"VIC","dBN",1,11.1895263671995
"VIC","dBN",1,2.35886230468302
"VIC","dBN",1,-10.7995117187521
"VIC","dBN",1,20.2811035156329
"VIC","dBN",1,-25.9364501953234
"VIC","dBN",1,13.5386230468794
"VIC","dBN",1,5.27478027344321
"VIC","dBN",1,-12.2942871093839
"VIC","dBN",1,9.64724121094247
"VIC","dBN",1,-3.18327636718627
"VIC","dBN",1,-3.37824707031796
"VIC","dBN",1,1.15991210937825
"VIC","dBN",1,7.75236816406511
"VIC","dBN",1,-9.16237792969107
"VIC","dBN",1,2.76005859374994
"VIC","dBN",1,-1.49863281249966
"VIC","dBN",1,4.23273925781463
"VIC","dBN",1,0.481616210936869
