Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2003-10-29T00:05:00,60,NEW,242.88,48.27,-56.3,54.81,15.64,35.19,17.11,85.99,0.8,-2.1,39.2,1.4,-1.7,39.2
2003-10-29T00:05:00,60,TUC,249.27,32.17,-45.16,39.76,16.38,50.24,11.18,84.42,-34.4,8.1,8.7,-35.3,1.3,8.7
2003-10-29T00:06:00,60,BOU,254.76,40.14,-40.05,48.93,16.74,41.07,10.16,91.28,-27.7,10.4,22.8,-29.1,5.3,22.8
2003-10-29T00:06:00,60,BSL,270.36,30.35,-19.21,41.22,18.13,48.78,0.44,101.67,-39.4,0.8,7.4,-39.4,0.5,7.4
2003-10-29T00:06:00,60,FRD,282.63,38.2,-1.83,48.85,19.28,41.15,-10.3,112.35,-23.5,18.7,14.4,-19.8,22.6,14.4
2003-10-29T00:06:00,60,FRN,240.28,37.09,-56.15,42.98,15.66,47.02,14.43,79.64,-36.2,1.6,7.8,-35.5,-7.4,7.8
2003-10-29T00:06:00,60,NEW,242.88,48.27,-56.3,54.81,15.65,35.19,17.11,86.14,-0.4,-4.2,39.2,0.9,-4.1,39.2
2003-10-29T00:06:00,60,TUC,249.27,32.17,-45.16,39.76,16.4,50.24,11.18,84.62,-34.5,7.3,8.7,-35.2,0.5,8.7
2003-10-29T00:07:00,60,BOU,254.76,40.14,-40.05,48.93,16.75,41.07,10.16,91.47,-28.7,11.6,22.8,-30.3,6.3,22.8
2003-10-29T00:07:00,60,BSL,270.36,30.35,-19.21,41.22,18.14,48.78,0.44,101.88,-40.5,0,7.4,-40.5,-0.3,7.4
2003-10-29T00:07:00,60,FRD,282.63,38.2,-1.83,48.85,19.3,41.15,-10.3,112.55,-25.6,16.8,14.4,-22.1,21.1,14.4
2003-10-29T00:07:00,60,FRN,240.28,37.09,-56.15,42.98,15.68,47.02,14.43,79.82,-36.3,3,8.8,-35.9,-6.2,8.8
2003-10-29T00:07:00,60,NEW,242.88,48.27,-56.3,54.81,15.67,35.19,17.11,86.29,1.4,-1.6,40.2,1.8,-1.1,40.2
2003-10-29T00:07:00,60,TUC,249.27,32.17,-45.16,39.76,16.41,50.24,11.18,84.82,-35.5,7.9,8.6,-36.4,0.9,8.6
2003-10-29T00:08:00,60,BOU,254.76,40.14,-40.05,48.93,16.77,41.07,10.16,91.65,-29.8,11.6,22.7,-31.4,6.1,22.7
2003-10-29T00:08:00,60,BSL,270.36,30.35,-19.21,41.22,18.16,48.78,0.44,102.1,-42.5,-0.1,6.4,-42.5,-0.4,6.4
2003-10-29T00:08:00,60,FRD,282.63,38.2,-1.83,48.85,19.32,41.15,-10.3,112.75,-27.6,16.2,14.4,-24.3,20.9,14.4
